"sampling_date","DOC","DOC_error","TN","TN_error","field_notes"
2016-06-14,3.59914586779814,0.0883649094179134,0.339286107607334,0.0756711498477398,"Calm, clear"
2016-06-17,3.61139861400056,0.0653001006955878,0.330210318263268,0.0875693699542346,"Hot, sunny, calm, high water"
2016-06-21,3.43087481995166,0.0737182947703375,0.328303343070351,0.0757551322512404,"Hot, sunny, slight breeze"
2016-06-24,3.5297136393178,0.0890190315273691,0.345642691583722,0.0834949722269716,"Very calm, hot, sunny"
2016-06-27,3.56565502817821,0.0544555151987616,0.328409286136624,0.0725496496432575,"Overcast, calm"
2016-07-01,3.54850118349483,0.0847764521393395,0.344053545589625,0.0777273483449584,"Windy, cloudy, high water, rain past 2 days"
2016-07-04,4.82349192003668,0.220614194836782,0.367315697492723,0.0967708907589609,"Clear, calm"
2016-07-07,6.48171425334816,0.229857452074163,0.362012216901177,0.101691965807818,"Sunny, calm"
2016-07-12,6.30302425638748,0.242055012911396,0.371225211886491,0.101076800190127,"Clear, calm"
2016-07-14,6.34339881838297,0.208870885302226,0.381944331269404,0.0962472732081316,"Clear, calm"
2016-07-19,4.97248707785229,0.245834555955505,0.382344896268765,0.0960755665958634,"Clear, calm"
2016-07-22,6.26707787215924,0.212881910762792,0.368693641090526,0.0948339541002615,"Clear, slight breeze"
2016-07-26,6.63643999415667,0.242055012911396,0.388994275258166,0.0966074549405392,"Partly cloudy, calm"
2016-07-29,6.22487994284782,0.184149019493006,0.405826016531335,0.100999953074805,"Partly cloudy, breeze"
2016-08-01,6.22592186702835,0.228431079374811,0.357734182707997,0.0996857884734424,"cloudy, slight breeze"
2016-08-05,5.49917975110956,0.204923068346101,0.475115750120881,0.0986424976519859,"Raining on and off, very high water level"
2016-08-08,6.97324198551259,0.188835733602313,0.434418346185756,0.0993076170488503,"Calm, clear, debris in water"
2016-08-13,7.08707220223535,0.28991023011555,0.393849123050427,0.10086119501053,"clear, calm, debris in water"
2016-08-15,0.733158068326008,0.316137915826598,0.0947744764471746,0.0955978773261706,"Clear, breezy, water high"
2016-08-19,5.3173639816073,0.234368044678342,0.370872714687053,0.103161812431486,"Clear, sunny, high water"
2016-08-22,5.44161344013535,0.199437832753721,0.390131879856352,0.0988659264868868,"Clear, breezy"
2016-08-26,5.22098599490839,0.210372610745716,0.346486317525927,0.0997474839544165,"Windy, sunny, choppy waves"
2016-08-29,5.12460800820948,0.192096207047429,0.349754927920716,0.0964038532243519,"No clouds, hot, slight breeze, small current"
2016-09-02,6.15455006066213,0.233103050656116,0.351164916718469,0.0942897922966141,"Sunny, no clouds, hot, fish at surface, current, slight breeze"
2016-09-04,5.0907454723423,0.162747598293176,0.369142273889811,0.0973684521971329,"Clear, breezy"
2016-09-09,5.43510141400704,0.168174681434302,0.495352293888623,0.0982054930170786,"Hot, clear sky, few clouds, little recreation, calm, current flowing east"
2016-09-14,4.86777935180867,0.30599542081532,0.390115313006138,0.136740457181904,"Hot, clear sky, green water, slight breeze, light current westbound"
2016-09-16,5.02530171414923,0.258062196657603,0.437640154564263,0.136744797461241,"No clouds, hot, lots of recreation, water movement but no direct current"
2016-09-19,6.63453016498068,0.307948123498287,0.426810278681132,0.137318733960525,"Cloudy, overcast, hot, no direct current, construction, airplanes, low sediment, lots of bugs"
2016-09-23,5.70139769473473,0.321857426419024,0.360828675788429,0.132523744722554,"Hazy, rained last night, strong east current, cloudy"
2016-09-27,8.36177536981967,0.346266284257692,0.393567006224283,0.136794064799189,"Very cloudy, scattered rain, windy, flowing west"
2016-09-30,5.3443470067628,0.299433452756633,0.36250176726098,0.138372346020956,"Warm, current to the west, slight breeze, few clouds, rained yesterday"
2016-10-05,5.4743654645677,0.319145040254725,0.400063424464547,0.13570351027032,"Warm, clear sky, steady current to west"
2016-10-07,5.46436404473656,0.278283629869491,0.364431097968065,0.135224995011483,"Slight breeze, current to the west, clear skies, warm"
2016-10-14,5.15532017195413,0.296903846670688,0.347715256138709,0.135304184787364,"Clear, slight breeze"
2016-10-21,5.04880505075242,0.323347939102416,0.360723165515385,0.135547898520459,"Breezy, lots of waves, strong current west, sunny, warm, high water level"
2016-10-26,5.15056949753434,0.297352742805215,0.346358695485289,0.135856565749045,"Hot, mixed currents, few clouds, ducks, mosquitos"
2016-10-28,NA,NA,NA,NA,"Humid, cloudy, slight breeze, slow current to east"
2016-11-01,4.90328439220924,0.317905113701376,0.351815083891265,0.132841278235534,"Clear sky, slight breeze, current flowing east, no humidity"
2016-11-04,5.29483997859862,0.297143786854235,0.342243794836584,0.133462988441893,"Rained last night, warm, few clouds, slight breeze"
2016-11-08,4.84077551826458,0.303523811781454,0.334601836488988,0.134275636205376,"Windy, fast current westward, clear skies, warm"
2016-11-15,4.76426465655631,0.302185666178127,0.345883899256593,0.139217854252131,"Clear skies, slow eastward current, recreation, slight breeze"
2016-11-18,4.52723100655814,0.287868410978998,0.323071070934924,0.135385425769778,NA
2016-11-28,4.59874115835083,0.302638413267289,0.352975696894746,0.133944422093871,"Cold, cloudy, ducks, slight breeze, rained yesterday, steady westward current, recreation"
2016-12-02,4.37370921215004,0.28388138575635,0.3251511306035,0.133513733878006,"Partly cloudy, warm, slight wind, water level high"
2016-12-09,4.57848828319276,0.311594268412883,0.34491923390305,0.1350832376602,"Cool, clear skies, calm water"
2016-12-16,4.95241869999258,0.152204291519533,0.357141897706686,0.0961267898720289,"Cloudy, rained last night, water is clear, slight wind"
2017-01-20,4.99775459620232,0.165626789727532,0.317826660765043,0.0945248177570729,"Meter had low battery; windy, light rainfall, westward flow, low water level, cloudy,"
2017-01-27,6.97854742315331,0.164671371275103,0.930876375715738,0.0965809210586688,"Windy, cold, lot's of sediment, debris, wood pieces, ducks, construction"
2017-02-08,6.87967658567463,0.174254474940438,0.912558663939648,0.0980465289530085,"breezy, current flow west, water higher than usual, sunny, no clouds, cool"
2017-02-10,6.4239061397363,0.235896164909149,0.938847972507184,0.10223394485023,"No wind, clouds"
2017-02-15,6.99494551327173,0.173262774039801,0.94681956929863,0.100769385323379,"Sunny, cool, current flow west, slight breeze"
2017-02-16,6.75476172271375,0.149473424540976,0.596035388786519,0.0978359569919354,"Sunny, high water level, current flow W, lots of wood pieces, recreation and construction"
2017-02-21,6.30670802506645,0.187310396519991,0.350340599167601,0.0987199577423444,"Few clouds, no breeze, sunny, current flowing east"
2017-02-23,NA,NA,NA,NA,"No clouds, wind and fast current eastbound, high water level"
2017-03-01,6.69133969769694,0.166227420722676,0.676463712158941,0.113503162526877,"No clouds, dirty water (brown), trash everywhere, rained last night, slight breeze, current flowing west"
2017-03-07,6.1041433824272,0.234141804458791,0.361755247339183,0.0990205370985894,"No clouds, WB current and breeze, lower water level, wooden debris, trash (plastic and styrofoam)"
2017-03-09,6.73932822613171,0.179795816649844,0.341402234254639,0.0960907734539938,"High water level, EB current, few clouds, green water,"
2017-03-16,6.97854742315331,0.184304719721209,0.348831084030498,0.0941115928835978,"High water level, WB current, breeze, recreation, no clouds"
2017-03-21,8.57205594524877,0.228520681853966,0.375849708900229,0.0929973260799075,"High water level, current, slight flow west, no breeze, hot, water very green"
2017-03-24,7.69017630461574,0.236817112779694,0.380692029929927,0.100994525859405,"WB current, slight breeze, rained yesterday, no clouds, construction, plastic bags in water"
2017-03-29,7.68655907885432,0.188053795403244,0.370337434523166,0.0969345813577759,"Current flow east, breezy, sunny, clear water"
2017-03-30,7.96677350117195,0.242207750770111,0.40381814104724,0.0938633722740748,"Current flow west, few clouds, recreation, slight breeze, construction to the South"
2017-04-04,9.15611733152529,0.205053499357633,0.48690931696489,0.100719946460143,"Breeze, sunny, cooler, some clouds, lower water level"
2017-04-06,8.70275836942791,0.192774304001839,0.441284645967038,0.096474921036172,"No clouds, current and breeze W, green water, no construction, recreation"
2017-04-12,13.7081527856953,0.14692881917548,0.824227219681064,0.111023563485684,"Hot, current flow east, slightly breezy, no clouds"
2017-04-13,10.4200863062817,0.187736408818572,0.565674608931314,0.102878163282903,"flow west, breeze, water is green, high water level"
2017-04-19,10.3056053667164,0.223433175549481,0.602145206929425,0.102949594844778,"hot, slight breeze, current flow east, no clouds, hot!!!"
2017-04-21,9.92255310901479,0.184534380151278,0.648238340555701,0.105933260001077,"hot, windy, east current, green water, few clouds"
2017-04-27,9.48491711219554,0.156141951496211,0.586345241021449,0.107672160838553,"hot, relatively still water, shallow, cloudy"
2017-05-18,7.01464063566829,0.189533669017645,0.559378381915354,0.110923150000895,"clear, breezy"
2017-05-23,7.09337647174063,0.193148177920564,0.518240769282772,0.112345749499333,"hot, sunny, calm, lots of algae"
2017-05-30,6.92769308663135,0.159711061376733,0.540930945887459,0.107360044475234,"calm, lots of bugs, sunny"
2017-06-01,6.74148041911057,0.204635651134631,0.527897246835552,0.111286399171769,"sunny, clear, calm"
2017-06-06,6.2190705619803,0.200584376108354,0.476644940667895,0.107735219284621,"sunny, partly cloudy, calm"
2017-06-09,6.23066356851856,0.168808928172013,0.49161332942282,0.110105733735459,"sunny, clear, calm"
2017-06-23,5.41094139787586,0.16919326989045,0.446606337384203,0.105535296165244,"sunny, clear, breezy"
2017-07-06,5.3423494425245,0.139346431220828,0.437034714642958,0.106143137387463,"sunny, partly cloudy, slightly breezy"
2017-07-10,5.14720049913048,0.159589222279643,0.43060271992854,0.105859480357983,"sunny, partly cloudy, breezy"
2017-07-25,5.40562793654583,0.167669485296618,0.470009294405792,0.119303265877074,"mostly cloudy, breezy, high water level"
2017-07-29,6.08913228036398,0.212282878125049,0.520684587855004,0.103415673318067,"mostly cloudy, slightly breezy"
2017-07-31,NA,NA,NA,NA,"partly cloudy, slight breeze"
2017-08-04,NA,NA,NA,NA,"sunny, slight wind, NO FILTERED WATER SAMPLE"
2017-09-08,NA,NA,NA,NA,"No filtered water sample"
2017-09-22,NA,NA,NA,NA,"No filtered water sample"
2017-09-26,NA,NA,NA,NA,"Partially cloudy, calm water"
2017-09-29,5.26602881614763,0.163310004987924,0.469805642858105,0.104808088362568,"Sunny, slight breeze, hot"
2017-10-02,5.25830014512213,0.16848421375749,0.485334073369167,0.108136473503039,"Hot, sunny, breezy"
2017-10-06,NA,NA,NA,NA,"Sunny, slight breeze, FILTERED 3 DAYS AFTER"
2017-10-16,NA,NA,NA,NA,"Hot, sunny, breezy"
2017-10-20,NA,NA,NA,NA,"Hot, sunny, clear, DUCKS"
2017-10-24,NA,NA,NA,NA,"Sunny, blowy as fuck, dusty, waves"
2017-10-27,NA,NA,NA,NA,"sunny, calm water"
2017-10-31,NA,NA,NA,NA,"overcast, cool, breezy"
2017-11-03,NA,NA,NA,NA,"Some clouds, warm, calm"
2017-11-06,NA,NA,NA,NA,"warm, sunny, slight breeze, some waves"
2017-11-10,NA,NA,NA,NA,"sunny, warm, light breeze"
2017-11-14,NA,NA,NA,NA,"sunny, calm"
2017-11-17,NA,NA,NA,NA,"warm, overcast, rain in distance"
2017-11-22,NA,NA,NA,NA,"cool, sunny, clear, calm. forgot? to take conductivity apparently"
